"ItemNumber","Supplier","Month","MrpPlannedQty","SupplierSchedQty","Delta","CoverageRatio","Status"
"5838158-PFT-A","2171","2026-02","0","200","-200","0","MRP_Missing"
"5838158-PFT-A","2171","2026-05","0","135","-135","0","MRP_Missing"
"5838158-PFT-A","2171","2026-06","0","195","-195","0","MRP_Missing"
"5838158-PFT-A","2171","2026-07","0","150","-150","0","MRP_Missing"
"5838158-PFT-A","2171","2026-08","0","300","-300","0","MRP_Missing"
"5838158-PFT-A","2171","2026-09","0","330","-330","0","MRP_Missing"
"5838158-PFT-A","2171","2026-10","0","45","-45","0","MRP_Missing"
"5838158-PFU-A","2171","2026-07","0","96","-96","0","MRP_Missing"
"5838158-PFV-A","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838158-PFV-A","2171","2026-01","0","200","-200","0","MRP_Missing"
"5838158-PFV-A","2171","2026-02","0","600","-600","0","MRP_Missing"
"5838158-PFV-A","2171","2026-03","0","200","-200","0","MRP_Missing"
"5838158-PFV-A","2171","2026-05","0","152","-152","0","MRP_Missing"
"5838158-PFV-A","2171","2026-06","0","152","-152","0","MRP_Missing"
"5838158-PFV-A","2171","2026-07","0","304","-304","0","MRP_Missing"
"5838158-PFV-A","2171","2026-08","0","380","-380","0","MRP_Missing"
"5838158-PFV-A","2171","2026-09","0","418","-418","0","MRP_Missing"
"5838158-PFV-A","2171","2026-10","0","76","-76","0","MRP_Missing"
"5838158-PFW-A","2171","2026-05","0","48","-48","0","MRP_Missing"
"5838158-PFW-A","2171","2026-06","0","48","-48","0","MRP_Missing"
"5838158-PFW-A","2171","2026-07","0","64","-64","0","MRP_Missing"
"5838158-PFW-A","2171","2026-08","0","96","-96","0","MRP_Missing"
"5838158-PFW-A","2171","2026-09","0","96","-96","0","MRP_Missing"
"5838158-PFW-A","2171","2026-10","0","32","-32","0","MRP_Missing"
"5838161-PAG-A","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838161-PAG-A","2171","2026-01","0","200","-200","0","MRP_Missing"
"5838161-PAG-A","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838161-PAG-A","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838161-PAG-A","2171","2026-07","0","200","-200","0","MRP_Missing"
"5838161-PAG-A","2171","2026-08","0","200","-200","0","MRP_Missing"
"5838161-PAG-A","2171","2026-09","0","100","-100","0","MRP_Missing"
"5838161-PAG-B","2171","2026-01","0","200","-200","0","MRP_Missing"
"5838161-PAG-B","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838161-PAG-B","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838161-PAG-B","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838161-PAG-B","2171","2026-08","0","200","-200","0","MRP_Missing"
"5838161-PAG-B","2171","2026-09","0","200","-200","0","MRP_Missing"
"5838161-PAG-C","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838161-PAG-C","2171","2026-07","0","200","-200","0","MRP_Missing"
"5838161-PAG-C","2171","2026-08","0","200","-200","0","MRP_Missing"
"5838161-PAG-C","2171","2026-09","0","100","-100","0","MRP_Missing"
"5838165-A41_P","2171","2025-12","138","0","138",,"MRP_Extra"
"5838165-PAA-A","2171","2025-12","0","800","-800","0","MRP_Missing"
"5838165-PAA-A","2171","2026-01","0","800","-800","0","MRP_Missing"
"5838165-PAA-A","2171","2026-02","0","1600","-1600","0","MRP_Missing"
"5838165-PAA-A","2171","2026-03","0","1200","-1200","0","MRP_Missing"
"5838165-PAA-A","2171","2026-04","0","200","-200","0","MRP_Missing"
"5838165-PAA-A","2171","2026-05","0","900","-900","0","MRP_Missing"
"5838165-PAA-A","2171","2026-06","0","1300","-1300","0","MRP_Missing"
"5838165-PAA-A","2171","2026-07","0","1500","-1500","0","MRP_Missing"
"5838165-PAA-A","2171","2026-08","0","2400","-2400","0","MRP_Missing"
"5838165-PAA-A","2171","2026-09","0","2600","-2600","0","MRP_Missing"
"5838165-PAA-A","2171","2026-10","0","400","-400","0","MRP_Missing"
"5838165-PAA-B","2171","2025-12","0","800","-800","0","MRP_Missing"
"5838165-PAA-B","2171","2026-01","0","800","-800","0","MRP_Missing"
"5838165-PAA-B","2171","2026-02","0","1600","-1600","0","MRP_Missing"
"5838165-PAA-B","2171","2026-03","0","1200","-1200","0","MRP_Missing"
"5838165-PAA-B","2171","2026-04","0","200","-200","0","MRP_Missing"
"5838165-PAA-B","2171","2026-05","0","900","-900","0","MRP_Missing"
"5838165-PAA-B","2171","2026-06","0","1300","-1300","0","MRP_Missing"
"5838165-PAA-B","2171","2026-07","0","1500","-1500","0","MRP_Missing"
"5838165-PAA-B","2171","2026-08","0","2400","-2400","0","MRP_Missing"
"5838165-PAA-B","2171","2026-09","0","2600","-2600","0","MRP_Missing"
"5838165-PAA-B","2171","2026-10","0","400","-400","0","MRP_Missing"
"5838165-PAA-C","2171","2026-01","0","1600","-1600","0","MRP_Missing"
"5838165-PAA-C","2171","2026-02","0","1600","-1600","0","MRP_Missing"
"5838165-PAA-C","2171","2026-05","0","900","-900","0","MRP_Missing"
"5838165-PAA-C","2171","2026-06","0","1300","-1300","0","MRP_Missing"
"5838165-PAA-C","2171","2026-07","0","1600","-1600","0","MRP_Missing"
"5838165-PAA-C","2171","2026-08","0","2300","-2300","0","MRP_Missing"
"5838165-PAA-C","2171","2026-09","0","2600","-2600","0","MRP_Missing"
"5838165-PAA-C","2171","2026-10","0","400","-400","0","MRP_Missing"
"5838165-PAB-A","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838165-PAB-A","2171","2026-01","0","200","-200","0","MRP_Missing"
"5838165-PAB-A","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838165-PAB-A","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838165-PAB-A","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838165-PAB-A","2171","2026-08","0","100","-100","0","MRP_Missing"
"5838165-PAB-A","2171","2026-09","0","300","-300","0","MRP_Missing"
"5838165-PAB-B","2171","2026-01","0","400","-400","0","MRP_Missing"
"5838165-PAB-B","2171","2026-02","0","400","-400","0","MRP_Missing"
"5838165-PAB-B","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838165-PAB-B","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838165-PAB-B","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838165-PAB-B","2171","2026-08","0","100","-100","0","MRP_Missing"
"5838165-PAB-B","2171","2026-09","0","300","-300","0","MRP_Missing"
"5838165-PAB-C","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838165-PAB-C","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838165-PAB-C","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838165-PAB-C","2171","2026-08","0","100","-100","0","MRP_Missing"
"5838165-PAB-C","2171","2026-09","0","300","-300","0","MRP_Missing"
"5838165-PAC-A","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838165-PAC-A","2171","2026-02","0","400","-400","0","MRP_Missing"
"5838165-PAC-A","2171","2026-05","0","200","-200","0","MRP_Missing"
"5838165-PAC-A","2171","2026-06","0","200","-200","0","MRP_Missing"
"5838165-PAC-A","2171","2026-07","0","300","-300","0","MRP_Missing"
"5838165-PAC-A","2171","2026-08","0","500","-500","0","MRP_Missing"
"5838165-PAC-A","2171","2026-09","0","500","-500","0","MRP_Missing"
"5838165-PAC-B","2171","2026-01","0","400","-400","0","MRP_Missing"
"5838165-PAC-B","2171","2026-02","0","200","-200","0","MRP_Missing"
"5838165-PAC-B","2171","2026-05","0","200","-200","0","MRP_Missing"
"5838165-PAC-B","2171","2026-06","0","300","-300","0","MRP_Missing"
"5838165-PAC-B","2171","2026-07","0","300","-300","0","MRP_Missing"
"5838165-PAC-B","2171","2026-08","0","500","-500","0","MRP_Missing"
"5838165-PAC-B","2171","2026-09","0","400","-400","0","MRP_Missing"
"5838165-PAC-C","2171","2026-05","0","300","-300","0","MRP_Missing"
"5838165-PAC-C","2171","2026-06","0","200","-200","0","MRP_Missing"
"5838165-PAC-C","2171","2026-07","0","300","-300","0","MRP_Missing"
"5838165-PAC-C","2171","2026-08","0","500","-500","0","MRP_Missing"
"5838165-PAC-C","2171","2026-09","0","500","-500","0","MRP_Missing"
"5838165-PAD-A","2171","2026-06","0","100","-100","0","MRP_Missing"
"5838165-PAD-A","2171","2026-08","0","200","-200","0","MRP_Missing"
"5838165-PAD-A","2171","2026-09","0","100","-100","0","MRP_Missing"
"5838165-PAD-B","2171","2026-01","0","400","-400","0","MRP_Missing"
"5838165-PAD-B","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838165-PAD-B","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838165-PAD-B","2171","2026-08","0","100","-100","0","MRP_Missing"
"5838165-PAD-B","2171","2026-09","0","100","-100","0","MRP_Missing"
"5838165-PAD-C","2171","2026-05","0","100","-100","0","MRP_Missing"
"5838165-PAD-C","2171","2026-07","0","100","-100","0","MRP_Missing"
"5838165-PAD-C","2171","2026-08","0","100","-100","0","MRP_Missing"
"5838165-PAD-C","2171","2026-09","0","100","-100","0","MRP_Missing"
"5838165-PAE-A","2171","2026-01","0","400","-400","0","MRP_Missing"
"5838165-PAE-A","2171","2026-02","0","400","-400","0","MRP_Missing"
"5838165-PAE-A","2171","2026-05","0","300","-300","0","MRP_Missing"
"5838165-PAE-A","2171","2026-06","0","300","-300","0","MRP_Missing"
"5838165-PAE-A","2171","2026-07","0","400","-400","0","MRP_Missing"
"5838165-PAE-A","2171","2026-08","0","600","-600","0","MRP_Missing"
"5838165-PAE-A","2171","2026-09","0","600","-600","0","MRP_Missing"
"5838165-PAE-A","2171","2026-10","0","100","-100","0","MRP_Missing"
"5838165-PAE-B","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838165-PAE-B","2171","2026-01","0","200","-200","0","MRP_Missing"
"5838165-PAE-B","2171","2026-02","0","400","-400","0","MRP_Missing"
"5838165-PAE-B","2171","2026-03","0","200","-200","0","MRP_Missing"
"5838165-PAE-B","2171","2026-05","0","300","-300","0","MRP_Missing"
"5838165-PAE-B","2171","2026-06","0","300","-300","0","MRP_Missing"
"5838165-PAE-B","2171","2026-07","0","400","-400","0","MRP_Missing"
"5838165-PAE-B","2171","2026-08","0","600","-600","0","MRP_Missing"
"5838165-PAE-B","2171","2026-09","0","600","-600","0","MRP_Missing"
"5838165-PAE-B","2171","2026-10","0","100","-100","0","MRP_Missing"
"5838165-PAE-C","2171","2026-01","0","800","-800","0","MRP_Missing"
"5838165-PAE-C","2171","2026-05","0","200","-200","0","MRP_Missing"
"5838165-PAE-C","2171","2026-06","0","300","-300","0","MRP_Missing"
"5838165-PAE-C","2171","2026-07","0","400","-400","0","MRP_Missing"
"5838165-PAE-C","2171","2026-08","0","600","-600","0","MRP_Missing"
"5838165-PAE-C","2171","2026-09","0","600","-600","0","MRP_Missing"
"5838165-PAE-C","2171","2026-10","0","200","-200","0","MRP_Missing"
"5838165-PAF-A","2171","2025-12","0","200","-200","0","MRP_Missing"
"5838165-PAF-A","2171","2026-02","0","150","-150","0","MRP_Missing"
